sno,title,nco_2015,nco_2004,division,sub_division,group,family
2465,Case Finisher (Leather Product),7532.0300,7435.18,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2466,"Frame Maker, Cap",7532.0500,7435.25,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2467,Master Cutter (Garment),7532.0600,7435.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2468,"Cutter, Hand (Textile Product)",7532.0700,7435.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2469,"Cutter, Machine (Textile Product)",7532.0900,7435.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Garment and Related Pattern Makers and Cutters
2470,Sail and Awning Maker,7533.1000,7436.60,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2471,"Tailor, Tent (Machine)",7533.1100,7436.70,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2472,Doll Maker,7533.1200,7436.80,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2473,"Sewers, Embroiderers and Related Workers, Other",7533.9900,7436.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2474,"Sewer, Hand",7533.0100,7436.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2475,"Hand Embroiderer, General",7533.0201,7436.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2476,"Hand Embroiderer, Zari/Hand Embroider, Traditional Crafts",7533.0300,7436.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2477,Darner,7533.0600,7436.35,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2478,"Sewer, Tent (Hand)",7533.0700,7436.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2479,Umbrella Maker,7533.0800,7436.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2480,Umbrella Examiner,7533.0900,7436.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Sewing, Embroiderers and Related Workers"
2481,"Upholsterer, Furniture",7534.0100,7437.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Upholsterers and Related Workers
2482,"Upholsterer, Orthopaedic Appliances",7534.0200,7437.20,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Upholsterers and Related Workers
2483,"Upholsterer, Vehicle",7534.0300,7437.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Upholsterers and Related Workers
2484,Cushion Maker,7534.0400,7437.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Upholsterers and Related Workers
2485,Mattress Maker (Spring),7534.0500,7437.45,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Upholsterers and Related Workers
2486,"Upholsterers and Related Workers, Other",7534.9900,7437.90,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,Upholsterers and Related Workers
2487,"Scudder, Hand",7535.0700,7441.26,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2488,"Fluffer, Hand",7535.0900,7441.30,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2489,"Staker, Hand",7535.1000,7441.32,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2490,Bark Pitman (Tanning),7535.1100,7441.34,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2491,Drum Man (Tanning),7535.1200,7441.36,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2492,"Leather, Currier",7535.1300,7441.38,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2493,"Dyer, Leather",7535.1400,7441.40,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2494,"Embosser, Leather",7535.1500,7441.42,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2495,"Seasoner, Leather",7535.1600,7441.44,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2496,"Pelt Dresser, General",7535.1700,7441.46,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2497,"Sorter, Hides and Skin",7535.0100,7441.10,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2498,Pelt Grader,7535.1800,7441.48,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2499,Flayer,7535.0200,7441.15,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
2500,Pelt Flesher,7535.1900,7441.50,Craft and Related Trades Workers,"Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers",Garment and Related Trades Workers,"Pelt Dressers, Tanners and Fellmongers"
