sno,title,nco_2015,nco_2004,division,sub_division,group,family
2931,Raising Machineman (Textile),8154.2000,8264.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2932,Stentering Machineman/Stentering Operator,8154.2100,8264.81,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2933,Kierman (Textile)/Package Dyeing Machine Operator,8154.0200,8264.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2934,Cropper,8154.2200,8264.82,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2935,"Scouringman, Woollen Yarn",8154.0300,8264.55,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2936,Padding Machineman/Padding Mangle Operator,8154.2300,8264.83,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2937,Washing Machineman,8154.0500,8264.55,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2938,Brushing Machineman (Textile),8154.2400,8264.84,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Bleaching, Dyeing and Cleaning Machine Operators"
2939,Post Tanning Machine Operator,8155.1102,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2940,Leather Measuring Machine Man/Measuring Machine Operator,8155.1200,8265.80,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2941,Helper – Wet Operations (Multi-Skilled),8155.1201,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2942,Helper – Dry Operations (Finished Leather),8155.1202,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2943,"Dehairer, Machine/Dehairer Machine Operator",8155.0100,8265.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2944,Helper – Finishing Operation(Finished Leather),8155.1203,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2945,"Flesher, Machine/Fleshing Operator",8155.0201,8265.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2946,"Fur And Leather Preparing Machine Operators, Other",8155.9900,8265.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2947,"Scudder, Machine/Scudding Machine Operator",8155.0300,8265.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2948,"Hide and Skin Setter, Machine/Setting Machine Operator",8155.0400,8265.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2949,"Hide Splitter, Machine/Splitting Machine Operator",8155.0500,8265.32,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2950,Splitting and Sammying Operator (Leather),8155.0501,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2951,"Hide Shaver, Machine/Shaving Operator",8155.0601,8265.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2952,"Staker, Machine/Staking Machine Operator",8155.0700,8265.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2953,"Leather Buffer, Machine/Buffing Operator",8155.0801,8265.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2954,"Leather Glazer, Machine/Glazing Machine Operator",8155.0900,8265.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2955,Rolling Machine Operator (Leather),8155.1000,8265.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2956,"Tanner, Rotary Drum, Continuous Process (Leather Manufacturing)/Drum Operator",8155.1101,8265.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Fur and Leather Preparing Machine Operators
2957,"Laster, Machine/Lasting Operator",8156.1401,8266.32,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2958,Helper – Finishing (Footwear),8156.2603,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2959,"Sole Stitcher, Machine",8156.1500,8266.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2960,"Cutting, Lasting and Sewing Machine Operators, Other",8156.9900,8266.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2961,"Seat Laster, Machine/Lasting Machine Operator",8156.1600,8266.36,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2962,"Splitter, Machine/Splitting Machine Operator",8156.1700,8266.38,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2963,"Heeler, Machine/Heel Attacher",8156.1800,8266.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2964,"Heel Compressor, Machine (Footwear)",8156.1900,8266.42,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2965,Pounding Machine Operator (Footwear),8156.0100,8266.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2966,"Sole Leveller, Machine",8156.2000,8266.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2967,"Heel Breaster, Machine (Footwear)/Machine Operator – Heel Breasting",8156.0200,8266.12,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2968,"Trimmer, Machine",8156.2100,8266.50,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2969,"Heel Builder, Machine (Footwear)/Machine Operator – Heel Building",8156.0400,8266.16,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2970,"Edge Setter, Machine",8156.2200,8266.55,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2971,Sole Rounding Machine Operator,8156.0500,8266.18,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2972,Edge Burnisher,8156.2300,8266.60,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2973,"Nailer, Machine/Machine Operator, Nailing",8156.0600,8266.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2974,Heel Padding Machine Operator,8156.2400,8266.65,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2975,"Cutter, Machine/Cutter (Footwear)",8156.0701,8266.22,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2976,Eyeleting Machine Operator,8156.2500,8266.68,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2977,"Leather Cutter, Machine",8156.0800,8266.23,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2978,Pre-Assembly Operator,8156.2501,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2979,"Welt Sewer, Machine/Machine Operator, Welt Sewing",8156.0900,8266.25,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2980,Riveting Machine Operator,8156.2600,8266.70,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2981,Stitching Operator (Footwear),8156.0901,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2982,Helper – Bottom Making (Footwear),8156.2601,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2983,"Skiver, Machine/Skiving Operator",8156.1001,8266.26,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2984,Helper – Upper Making (Footwear),8156.2602,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Shoe Making and Related Machine Operators
2985,Washing Machine Operator,8157.0100,8264.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Laundry Machine Operators
2986,Drying Machine Operator,8157.0200,8264.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Laundry Machine Operators
2987,"Dry Cleaner, Machine",8157.0300,8264.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Laundry Machine Operators
2988,"Presser, Machine/Ironing Operator",8157.0400,8264.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Laundry Machine Operators
2989,Pressman,8157.0401,,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators",Laundry Machine Operators
2990,"Folder, Machine/Folding Machine Operator",8159.0100,8269.10,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified"
2991,"Splicing – Machine Operator, Automatic (Textile)",8159.0200,8269.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified"
2992,Balling – Machine Operator (Textile),8159.0300,8269.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified"
2993,Press Operator,8159.0400,8269.40,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified"
2994,"Leather Cutters, Lasters and Sewers and Related Machine Operators, Other",8159.9900,8269.90,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,"Textile, Fur and Leather Products Machine Operators","Textile, Fur and Leather Products Machine Operators Not Elsewhere Classified"
2995,"Husker, Machine (Food Grains)",8160.0800,8273.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Food and Related Products Machine Operators,Food and Related Products Machine Operators
2996,Retort Operator (Food Canning and Preserving),8160.2600,8275.45,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Food and Related Products Machine Operators,Food and Related Products Machine Operators
2997,Cutter Driver,8160.4200,8276.71,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Food and Related Products Machine Operators,Food and Related Products Machine Operators
2998,Roller Attendant,8160.5900,8277.20,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Food and Related Products Machine Operators,Food and Related Products Machine Operators
2999,Syrup Plant Operator,8160.7600,8278.35,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Food and Related Products Machine Operators,Food and Related Products Machine Operators
3000,"Rollerman, (Food Grains)",8160.0900,8273.30,"Plant and Machine Operators, and Assemblers",Stationary Plant and Machine Operators,Food and Related Products Machine Operators,Food and Related Products Machine Operators
